f_year,year,groups,seg_floodplain_area,seg_ndvi_5_7,f_group,seg_cropland_perc
2011,2011,"[1050,1060)",0.099212541,0.016181901,106,0.163103384
2011,2011,"[1060,1070)",0.276278563,0.130316241,107,0.471684228
2011,2011,"[1070,1080)",0.186344825,0.076301171,108,0.40946225
2011,2011,"[1080,1090)",0.014711399,0.008566228,109,0.582285072
2011,2011,"[1090,1100)",0.079031811,0.02364604,110,0.299196484
2011,2011,"[1100,1110)",0.03100005,0.00248611,111,0.080196954
2011,2011,"[1110,1120)",0.125324021,0.025546299,112,0.203842003
2011,2011,"[1120,1130)",0.039685997,0.011014855,113,0.277550172
2011,2011,"[1130,1140)",0.173287795,0.108209692,114,0.624450741
2011,2011,"[1140,1150)",0.143758003,0.062064741,115,0.431730686
2011,2011,"[1150,1160)",0.009067718,0.001629371,116,0.1796892
2011,2011,"[1160,1170)",0.063538976,0.023941956,117,0.376807385
2011,2011,"[1170,1180)",0.074051537,0.02978911,118,0.402275385
2011,2011,"[1180,1190)",0.008448231,0.005038014,119,0.596339515
2011,2011,"[1190,1200)",0.1415632,0.045017576,120,0.318003377
2011,2011,"[1200,1210)",0.085771738,0.045991029,121,0.536202593
2011,2011,"[1210,1220)",0.178386542,0.030655857,122,0.171850726
2011,2011,"[1220,1230)",0.089389431,0.02174857,123,0.243301361
2011,2011,"[1230,1240)",0.249151625,0.115262239,124,0.462618854
2011,2011,"[1240,1250)",0.152043535,0.08206553,125,0.539750209
2011,2011,"[1250,1260)",0.05506252,0.0260317,126,0.472766234
2011,2011,"[1260,1270)",0.104564646,0.029758577,127,0.284595019
2011,2011,"[1270,1280)",0.030316502,0.013280999,128,0.438078213
2011,2011,"[1280,1290)",0.06735529,0.020347493,129,0.302091985
2011,2011,"[1290,1300)",0.029271585,0.002540466,130,0.086789481
2011,2011,"[1310,1320)",0.009072203,0.007846689,132,0.864915543
2011,2011,"[1320,1330)",0.00638459,0,133,0
2011,2011,"[1330,1340)",0.002687338,0.002154468,134,0.801710749
2011,2011,"[1350,1360)",0.002078924,0,136,0
2011,2011,"[1360,1370)",0.009151513,0,137,0
2011,2011,"[1370,1380)",0.029059866,0.006856137,138,0.23593147
2011,2011,"[1380,1390)",0.009948706,0.001386303,139,0.139345052
2011,2011,"[1390,1400)",0.20607257,0.086632507,140,0.420398052
2011,2011,"[1400,1410)",0.017428842,0.001310524,141,0.075192827
2011,2011,"[1420,1430)",0.017873738,0,143,0
2011,2011,"[1430,1440)",0.070070617,0.013647198,144,0.194763487
2011,2011,"[1440,1450)",0.002389831,0,145,0
2011,2011,"[1450,1460)",0.040883074,0,146,0
2011,2011,"[1460,1470)",0.060724791,0.00634348,147,0.104462769
2011,2011,"[1470,1480)",0.040808819,0.001083888,148,0.026560129
2011,2011,"[1480,1490)",0.056409427,0.001549565,149,0.027469965
2011,2011,"[1490,1500)",0.106266635,0.000232517,150,0.002188049
2012,2012,"[250,260)",0.189469541,0.090400132,26,0.477122243
2012,2012,"[260,270)",0.040387581,0.008956611,27,0.221766468
2012,2012,"[270,280)",0.053519457,0.028136979,28,0.525733629
2012,2012,"[280,290)",0.054163584,0.024344144,29,0.449455925
2012,2012,"[290,300)",0.087892694,0.015335155,30,0.174475879
2012,2012,"[300,310)",0.372176539,0.049977678,31,0.13428487
2012,2012,"[310,320)",0.039545282,0.028050915,32,0.709336583
2012,2012,"[320,330)",0.019649282,0.006238253,33,0.317479952
2012,2012,"[330,340)",0.054742284,0.020711751,34,0.37835015
2012,2012,"[340,350)",0.142562277,0.036150323,35,0.253575657
2012,2012,"[350,360)",0.057426549,0.001073641,36,0.018695907
2012,2012,"[360,370)",0.111197084,0.005565365,37,0.050049555
2012,2012,"[370,380)",0.226102115,0.144713348,38,0.64003536
2012,2012,"[380,390)",0.335955532,0.164441591,39,0.489474276
2012,2012,"[390,400)",0.257263189,0.030947687,40,0.120295822
2012,2012,"[400,410)",0.107811133,0.016927678,41,0.157012334
2012,2012,"[410,420)",0.099850557,0.012861461,42,0.128807098
2012,2012,"[420,430)",0.27858935,0.043002122,43,0.15435666
2012,2012,"[430,440)",0.03939787,0.00950145,44,0.241166593
2012,2012,"[440,450)",0.092306447,0.017822802,45,0.19308296
2012,2012,"[450,460)",0.6123666,0.11382139,46,0.185871322
2012,2012,"[460,470)",0.002267518,0.001089305,47,0.48039502
2012,2012,"[470,480)",0.066648527,0.008986461,48,0.1348336
2012,2012,"[480,490)",0.030487948,0.00601744,49,0.197371099
2012,2012,"[490,500)",0.130653921,0.0826329,50,0.63245634
2012,2012,"[500,510)",0.081961658,0.036330202,51,0.443258505
2012,2012,"[510,520)",0.118493202,0.053128327,52,0.448366032
2012,2012,"[520,530)",0.205088075,0.099503164,53,0.485172842
2012,2012,"[530,540)",0.199932318,0.162549003,54,0.813020147
2012,2012,"[540,550)",0.152542181,0.120690949,55,0.791197217
2012,2012,"[550,560)",0.039720325,0.021054013,56,0.530056425
2012,2012,"[560,570)",0.098709396,0.056996017,57,0.577412278
2012,2012,"[570,580)",0.029514084,0.003487464,58,0.118162694
2012,2012,"[580,590)",0.009340965,0.005577886,59,0.597142422
2012,2012,"[590,600)",0.0717414,0.021911359,60,0.305421405
2012,2012,"[600,610)",0.007657774,0,61,0
2012,2012,"[610,620)",0.302699309,0.063546034,62,0.209931215
2012,2012,"[620,630)",0.128823223,0.088807719,63,0.689376622
2012,2012,"[630,640)",0.069880875,0.031241227,64,0.447064047
2012,2012,"[640,650)",0.168900973,0.106660139,65,0.63149511
2012,2012,"[650,660)",0.057863162,0.039306958,66,0.679308855
2012,2012,"[660,670)",0.535571052,0.172912698,67,0.322856691
2012,2012,"[670,680)",0.80338664,0.610691451,68,0.760146387
2012,2012,"[680,690)",0.009003035,0.004261203,69,0.473307429
2012,2012,"[690,700)",0.320062986,0.019384887,70,0.060565849
2012,2012,"[700,710)",0.071849227,0.014971471,71,0.208373451
2012,2012,"[710,720)",0.26545032,0.032338954,72,0.121826765
2012,2012,"[720,730)",0.05420151,0.018904007,73,0.348772702
2012,2012,"[730,740)",0.166737092,0.069187162,74,0.414947632
2012,2012,"[740,750)",0.17465297,0.022086097,75,0.126457037
2012,2012,"[750,760)",0.172515666,0.045592077,76,0.264277897
2012,2012,"[760,770)",0.212405006,0.058178708,77,0.273904599
2012,2012,"[770,780)",0.106965412,0.004211743,78,0.039374813
2012,2012,"[780,790)",0.048487873,0.005538124,79,0.114216672
2012,2012,"[790,800)",0.206141253,0.140223895,80,0.680232088
2012,2012,"[800,810)",0.040631227,0.010375857,81,0.255366555
2012,2012,"[810,820)",0.107860772,0.048944484,82,0.453774647
2012,2012,"[820,830)",0.359745028,0.158385394,83,0.440271253
2012,2012,"[830,840)",0.099149923,0.051171039,84,0.516097619
2012,2012,"[840,850)",0.129581216,0.065084845,85,0.502270679
2012,2012,"[850,860)",0.082761212,0.016024738,86,0.193626188
2012,2012,"[860,870)",0.115422996,0.060246298,87,0.521960962
2012,2012,"[870,880)",0.264764631,0.170680611,88,0.644650347
2012,2012,"[880,890)",0.055749846,0.028582934,89,0.512699781
2012,2012,"[890,900)",0.342447688,0.183710679,90,0.53646348
2012,2012,"[900,910)",0.786126009,0.600816921,91,0.764275592
2012,2012,"[910,920)",0.209058157,0.18406328,92,0.880440555
2012,2012,"[920,930)",0.430048386,0.188503883,93,0.438331798
2012,2012,"[930,940)",0.400815689,0.257372228,94,0.642121141
2012,2012,"[940,950)",0.026907623,0.016295743,95,0.605618077
2012,2012,"[950,960)",0.153074144,0.054423372,96,0.355536018
2012,2012,"[960,970)",0.552904584,0.340094833,97,0.61510583
2012,2012,"[970,980)",0.265924936,0.055227526,98,0.207680885
2012,2012,"[980,990)",0.345207553,0.187449515,99,0.543005254
2012,2012,"[990,1000)",0.673664215,0.266367846,100,0.395401507
2012,2012,"[1000,1010)",0.026682484,0.005831985,101,0.218569786
2012,2012,"[1010,1020)",0.549033054,0.243946065,102,0.44431945
2012,2012,"[1020,1030)",0.30255369,0.103264748,103,0.341310489
2012,2012,"[1030,1040)",0.067002578,0.037599941,104,0.561171556
2012,2012,"[1040,1050)",0.148138968,0.050574858,105,0.341401446
2012,2012,"[1050,1060)",0.169203103,0.050605627,106,0.299082142
2012,2012,"[1060,1070)",0.479347822,0.305433209,107,0.637184931
2012,2012,"[1070,1080)",0.304222588,0.133132368,108,0.437615002
2012,2012,"[1080,1090)",0.023578444,0.014711214,109,0.623926413
2012,2012,"[1090,1100)",0.126189415,0.07840371,110,0.621317648
2012,2012,"[1100,1110)",0.038999696,0.00442938,111,0.113574725
2012,2012,"[1110,1120)",0.195710976,0.067978139,112,0.347339428
2012,2012,"[1120,1130)",0.125490873,0.063907354,113,0.509258979
2012,2012,"[1130,1140)",0.479883572,0.350911501,114,0.731242996
2012,2012,"[1140,1150)",0.20337674,0.109761593,115,0.539695898
2012,2012,"[1150,1160)",0.04062051,0.012427345,116,0.305937695
2012,2012,"[1160,1170)",0.194101637,0.091687268,117,0.472367306
2012,2012,"[1170,1180)",0.174349183,0.092697114,118,0.531675066
2012,2012,"[1180,1190)",0.020476783,0.009997938,119,0.488257249
2012,2012,"[1190,1200)",0.179609422,0.064086307,120,0.356809272
2012,2012,"[1200,1210)",0.108628217,0.064672312,121,0.595354632
2012,2012,"[1210,1220)",0.223573327,0.043630225,122,0.195149508
2012,2012,"[1220,1230)",0.110239433,0.058630602,123,0.531847824
2012,2012,"[1230,1240)",0.319383441,0.13758186,124,0.430773302
2012,2012,"[1240,1250)",0.203946668,0.118923982,125,0.583113141
2012,2012,"[1250,1260)",0.163559262,0.068605957,126,0.419456264
2012,2012,"[1260,1270)",0.200089365,0.07699697,127,0.384812909
2012,2012,"[1270,1280)",0.060650415,0.023199184,128,0.382506605
2012,2012,"[1280,1290)",0.080063529,0.035759081,129,0.446633832
2012,2012,"[1290,1300)",0.051587234,0.00790935,130,0.153319909
2012,2012,"[1300,1310)",0.012331181,0.008333613,131,0.675816266
2012,2012,"[1310,1320)",0.040556307,0.022384284,132,0.551931029
2012,2012,"[1320,1330)",0.009693303,0.00392177,133,0.404585525
2012,2012,"[1330,1340)",0.009310613,0.005924708,134,0.636339216
2012,2012,"[1340,1350)",0.021474573,0.010463919,135,0.487270161
2012,2012,"[1360,1370)",0.019966612,0,137,0
2012,2012,"[1370,1380)",0.059989585,0.02164613,138,0.360831476
2012,2012,"[1380,1390)",0.01917469,0.009319559,139,0.486034392
2012,2012,"[1390,1400)",0.175861795,0.13108409,140,0.745381278
2012,2012,"[1400,1410)",0.016761214,0.003033033,141,0.180955466
2012,2012,"[1420,1430)",0.0635823,0.023387207,143,0.367825748
2012,2012,"[1430,1440)",0.093274898,0.039669277,144,0.425294241
2012,2012,"[1440,1450)",0.006402345,0,145,0
2012,2012,"[1450,1460)",0.030904565,0,146,0
2012,2012,"[1470,1480)",0.034283248,0,148,0
2012,2012,"[1480,1490)",0.004093124,0,149,0
2012,2012,"[1490,1500)",0.243857686,0,150,0
2013,2013,"[0,10)",0.079063659,0.000462577,1,0.005850692
2013,2013,"[10,20)",0.186379682,0.066708381,2,0.357916594
2013,2013,"[20,30)",0.02115382,0.00640842,3,0.30294384
2013,2013,"[30,40)",0.068080495,0.022982598,4,0.337579776
2013,2013,"[40,50)",0.043144418,0.014345752,5,0.332505399
2013,2013,"[50,60)",0.047838209,0.013649626,6,0.285328945
2013,2013,"[60,70)",0.227554222,0.032725407,7,0.143813668
2013,2013,"[70,80)",0.081223382,0.031178797,8,0.383864795
2013,2013,"[80,90)",0.120707982,0.003171002,9,0.026270027
2013,2013,"[90,100)",0.022729867,0.001546224,10,0.068026091
2013,2013,"[100,110)",0.066316876,0.000618446,11,0.009325625
2013,2013,"[110,120)",0.07361272,0.005182847,12,0.070406946
2013,2013,"[120,130)",0.078632883,0.00170306,13,0.021658363
2013,2013,"[130,140)",0.104963378,0.001316078,14,0.012538448
2013,2013,"[140,150)",0.315207157,0.027403542,15,0.086938197
2013,2013,"[150,160)",0.1873721,0,16,0
2013,2013,"[160,170)",0.288968893,0.030534559,17,0.105667285
2013,2013,"[170,180)",0.49657853,0.006668112,18,0.013428112
2013,2013,"[180,190)",0.037505878,0.003258869,19,0.086889542
2013,2013,"[190,200)",0.060918456,0.004112924,20,0.067515232
2013,2013,"[200,210)",0.286535766,0.007929728,21,0.02767448
2013,2013,"[210,220)",0.393574351,0.009717242,22,0.024689723
2013,2013,"[220,230)",0.483458996,0.064537232,23,0.133490602
2013,2013,"[230,240)",0.392474158,0.074427949,24,0.189637833
2013,2013,"[240,250)",0.218095884,0.05651401,25,0.259124606
2013,2013,"[250,260)",0.26807283,0.064119137,26,0.239185511
2013,2013,"[260,270)",0.135443386,0.001791233,27,0.013224957
2013,2013,"[270,280)",0.126318782,0.023154403,28,0.183301348
2013,2013,"[280,290)",0.073420272,0.015310715,29,0.208535249
2013,2013,"[290,300)",0.13775862,0.005682704,30,0.041251171
2013,2013,"[300,310)",0.506116166,0.040632554,31,0.080283058
2013,2013,"[310,320)",0.020893355,0.00685861,32,0.328267539
2013,2013,"[320,330)",0.046159716,0.004367028,33,0.094606915
2013,2013,"[330,340)",0.090926839,0.01897986,34,0.208737704
2013,2013,"[340,350)",0.181594077,0.023025802,35,0.126798199
2013,2013,"[350,360)",0.09130479,0.005934887,36,0.065000828
2013,2013,"[360,370)",0.158232593,0.013369032,37,0.084489745
2013,2013,"[370,380)",0.192437046,0.059851309,38,0.311017602
2013,2013,"[380,390)",0.37097325,0.137317166,39,0.37015382
2013,2013,"[390,400)",0.453127762,0.025929504,40,0.057223384
2013,2013,"[400,410)",0.232238511,0.011858227,41,0.051060555
2013,2013,"[410,420)",0.31280883,0.002650254,42,0.00847244
2013,2013,"[420,430)",0.433863829,0.01238541,43,0.028546767
2013,2013,"[430,440)",0.066620689,0.008956465,44,0.134439696
2013,2013,"[440,450)",0.114432856,0.005604809,45,0.048979017
2013,2013,"[450,460)",0.661990718,0.026297233,46,0.039724474
2013,2013,"[460,470)",0.002185846,0,47,0
2013,2013,"[470,480)",0.164294114,0.007234695,48,0.04403502
2013,2013,"[480,490)",0.111879879,0.0055205,49,0.049343103
2013,2013,"[490,500)",0.074160442,0.023319005,50,0.314439938
2013,2013,"[500,510)",0.062858348,0.025634298,51,0.407810555
2013,2013,"[510,520)",0.21147218,0.047049066,52,0.222483478
2013,2013,"[520,530)",0.248142255,0.082348851,53,0.33186146
2013,2013,"[530,540)",0.0739771,0.000662235,54,0.008951897
2013,2013,"[540,550)",0.033479128,0.002530071,55,0.075571592
2013,2013,"[550,560)",0.023472635,0.010012197,56,0.426547614
2013,2013,"[560,570)",0.089886045,0.032119906,57,0.357340291
2013,2013,"[570,580)",0.104049365,0.000620163,58,0.005960274
2013,2013,"[580,590)",0.002091578,0.000542159,59,0.25921032
2013,2013,"[590,600)",0.060718964,0.010296965,60,0.169583998
2013,2013,"[600,610)",0.006769161,0.000232006,61,0.034273951
2013,2013,"[610,620)",0.27645433,0.039450889,62,0.142703097
2013,2013,"[620,630)",0.229575356,0.052069651,63,0.22680854
2013,2013,"[630,640)",0.047716061,0.007113239,64,0.14907431
2013,2013,"[640,650)",0.168730999,0.039239373,65,0.2325558
2013,2013,"[650,660)",0.141036429,0.048784327,66,0.34589877
2013,2013,"[660,670)",0.667799542,0.137552129,67,0.205978171
2013,2013,"[670,680)",0.92567164,0.544636586,68,0.588369096
2013,2013,"[680,690)",0.008948726,0.001782607,69,0.199202331
2013,2013,"[690,700)",0.495309424,0.001628536,70,0.003287916
2013,2013,"[700,710)",0.095639237,0.000310348,71,0.003244984
2013,2013,"[710,720)",0.388413404,0.000776197,72,0.001998379
2013,2013,"[720,730)",0.174337148,0.001165187,73,0.006683526
2013,2013,"[730,740)",0.169858482,0.003498388,74,0.020595897
2013,2013,"[740,750)",0.180071504,0.002099841,75,0.011661149
2013,2013,"[750,760)",0.145143988,0.005368628,76,0.036988293
2013,2013,"[760,770)",0.247996602,0.023286278,77,0.093897568
2013,2013,"[770,780)",0.200417341,0.00148086,78,0.007388882
2013,2013,"[780,790)",0.043389871,0.00163815,79,0.037754191
2013,2013,"[790,800)",0.147444676,0.07408689,80,0.502472465
2013,2013,"[800,810)",0.041720633,0.004995263,81,0.119731246
2013,2013,"[810,820)",0.406115937,0.027576333,82,0.067902612
2013,2013,"[820,830)",0.376221003,0.048229253,83,0.12819394
2013,2013,"[830,840)",0.175335099,7.82E-05,84,0.000445983
2013,2013,"[840,850)",0.190732769,0.013500921,85,0.070784483
2013,2013,"[850,860)",0.188404451,0.004967257,86,0.026364861
2013,2013,"[860,870)",0.266323044,0.021199676,87,0.079601356
2013,2013,"[870,880)",0.571521021,0.11918719,88,0.208543842
2013,2013,"[880,890)",0.122512034,0.009079332,89,0.074109714
2013,2013,"[890,900)",0.662012698,0.034068691,90,0.051462292
2013,2013,"[900,910)",0.426040399,0.195672675,91,0.459281972
2013,2013,"[910,920)",0.181667435,0.124631784,92,0.686043614
2013,2013,"[920,930)",0.6365385,0.143468398,93,0.225388407
2013,2013,"[930,940)",0.420813657,0.175287931,94,0.416545252
2013,2013,"[940,950)",0.046692802,0.011112162,95,0.237984478
2013,2013,"[950,960)",0.265406757,0.040579824,96,0.152896724
2013,2013,"[960,970)",0.347851783,0.09919346,97,0.285160132
2013,2013,"[970,980)",0.271096452,0.028684217,98,0.105808162
2013,2013,"[980,990)",0.308324566,0.105194481,99,0.341180991
2013,2013,"[990,1000)",0.623314846,0.172389819,100,0.276569409
2013,2013,"[1000,1010)",0.018529499,0.001937528,101,0.104564504
2013,2013,"[1010,1020)",0.581951355,0.256979133,102,0.441581811
2013,2013,"[1020,1030)",0.290087875,0.080576456,103,0.27776568
2013,2013,"[1030,1040)",0.066329842,0.016425579,104,0.247634822
2013,2013,"[1040,1050)",0.122292212,0.013623196,105,0.11139872
2013,2013,"[1050,1060)",0.151343038,0.033832968,106,0.223551533
2013,2013,"[1060,1070)",0.413687654,0.198765575,107,0.480472581
2013,2013,"[1070,1080)",0.251459453,0.083075797,108,0.330374524
2013,2013,"[1080,1090)",0.012843468,0.007944035,109,0.61852729
2013,2013,"[1090,1100)",0.074285143,0.03772456,110,0.507834525
2013,2013,"[1100,1110)",0.062289292,0.002641627,111,0.042408999
2013,2013,"[1110,1120)",0.21436216,0.051947754,112,0.242336401
2013,2013,"[1120,1130)",0.151692817,0.035299788,113,0.232705728
2013,2013,"[1130,1140)",0.327272621,0.203343932,114,0.621328882
2013,2013,"[1140,1150)",0.229496905,0.091754084,115,0.399805323
2013,2013,"[1150,1160)",0.031804299,0.006840978,116,0.215096013
2013,2013,"[1160,1170)",0.154066308,0.06243201,117,0.405228183
2013,2013,"[1170,1180)",0.173252121,0.083649867,118,0.482821604
2013,2013,"[1180,1190)",0.007757221,0.003332511,119,0.429601151
2013,2013,"[1190,1200)",0.182106847,0.060410339,120,0.33173019
2013,2013,"[1200,1210)",0.060378866,0.040520168,121,0.671098533
2013,2013,"[1210,1220)",0.134018165,0.029036616,122,0.21666179
2013,2013,"[1220,1230)",0.062851172,0.007368237,123,0.117233082
2013,2013,"[1230,1240)",0.286728572,0.118796059,124,0.414315385
2013,2013,"[1240,1250)",0.160981578,0.047901107,125,0.297556452
2013,2013,"[1250,1260)",0.133586354,0.089612856,126,0.670823427
2013,2013,"[1260,1270)",0.166275751,0.044759893,127,0.269190743
2013,2013,"[1270,1280)",0.106292368,0.026584768,128,0.250109847
2013,2013,"[1280,1290)",0.069105722,0.021734247,129,0.314507203
2013,2013,"[1290,1300)",0.044673148,0.004927282,130,0.110296285
2013,2013,"[1310,1320)",0.020158096,0.019154176,132,0.950197677
2013,2013,"[1320,1330)",0.003612539,0,133,0
2013,2013,"[1340,1350)",0.031003273,0.007309677,135,0.235771137
2013,2013,"[1350,1360)",0.002694221,0,136,0
2013,2013,"[1360,1370)",0.021840165,0,137,0
2013,2013,"[1370,1380)",0.044537891,0.003389589,138,0.076105745
2013,2013,"[1380,1390)",0.016015645,0.002849732,139,0.177934283
2013,2013,"[1390,1400)",0.041320337,0.021506794,140,0.52048932
2013,2013,"[1400,1410)",0.003246478,0.00208189,141,0.641276628
2013,2013,"[1420,1430)",0.014475025,0.000308194,143,0.021291439
2013,2013,"[1430,1440)",0.024881152,7.71E-05,144,0.00309759
2013,2013,"[1440,1450)",0.005785148,0,145,0
2013,2013,"[1450,1460)",0.024499495,0.000154445,146,0.006304007
2013,2013,"[1460,1470)",0.005492704,0,147,0
2013,2013,"[1470,1480)",0.028640624,0.0006195,148,0.021630122
2013,2013,"[1480,1490)",0.001197,0,149,0
2013,2013,"[1490,1500)",0.207278585,0,150,0
2014,2014,"[0,10)",0.056066394,0.000539605,1,0.009624384
2014,2014,"[10,20)",0.135548704,0.053906602,2,0.397691755
2014,2014,"[20,30)",0.023166385,0.006794428,3,0.293288236
2014,2014,"[30,40)",0.059789664,0.022982949,4,0.384396686
2014,2014,"[40,50)",0.028224076,0.012644956,5,0.448020206
2014,2014,"[50,60)",0.027256275,0.013495913,6,0.495148825
2014,2014,"[60,70)",0.190383738,0.034867875,7,0.183145239
2014,2014,"[70,80)",0.061419839,0.036624046,8,0.596290166
2014,2014,"[80,90)",0.077852806,0.002706491,9,0.03476421
2014,2014,"[90,100)",0.018498994,0.003247081,10,0.175527456
2014,2014,"[100,110)",0.05310925,0.000154615,11,0.002911265
2014,2014,"[110,120)",0.053094724,0.003713126,12,0.069933988
2014,2014,"[120,130)",0.06020723,0.001548269,13,0.025715671
2014,2014,"[130,140)",0.050141053,0.001393582,14,0.027793237
2014,2014,"[140,150)",0.227794167,0.041646996,15,0.182827317
2014,2014,"[150,160)",0.153119154,0,16,0
2014,2014,"[160,170)",0.192719612,0.039137896,17,0.203082061
2014,2014,"[170,180)",0.461799757,0.010854696,18,0.023505201
2014,2014,"[180,190)",0.016456668,0.000931085,19,0.056577989
2014,2014,"[190,200)",0.025369196,0.000543208,20,0.02141209
2014,2014,"[200,210)",0.137239533,0.002462974,21,0.017946534
2014,2014,"[210,220)",0.21477948,0.004793715,22,0.022319243
2014,2014,"[220,230)",0.258813428,0.050420103,23,0.194812545
2014,2014,"[230,240)",0.132753688,0.009052325,24,0.068188877
2014,2014,"[240,250)",0.038949071,0.006780814,25,0.174094374
2014,2014,"[250,260)",0.136283721,0.009797878,26,0.071893236
2014,2014,"[260,270)",0.082819607,0.000155371,27,0.001876015
2014,2014,"[270,280)",0.080573369,0.022221354,28,0.2757903
2014,2014,"[280,290)",0.049048413,0.020917034,29,0.42645689
2014,2014,"[290,300)",0.087700077,0.00334737,30,0.038168384
2014,2014,"[300,310)",0.438914692,0.039231789,31,0.089383632
2014,2014,"[310,320)",0.042013683,0.005299719,32,0.126142678
2014,2014,"[320,330)",0.042644671,0.018484046,33,0.433443266
2014,2014,"[330,340)",0.075594263,0.02050562,34,0.271258948
2014,2014,"[340,350)",0.170555501,0.025793715,35,0.151233559
2014,2014,"[350,360)",0.08898144,0.006403466,36,0.071964059
2014,2014,"[360,370)",0.139415855,0.018289344,37,0.131185542
2014,2014,"[370,380)",0.171113094,0.059277937,38,0.346425486
2014,2014,"[380,390)",0.339800187,0.151375238,39,0.445483091
2014,2014,"[390,400)",0.41211044,0.033027048,40,0.080141255
2014,2014,"[400,410)",0.209947317,0.013137482,41,0.062575134
2014,2014,"[410,420)",0.25494351,0.010054544,42,0.039438323
2014,2014,"[420,430)",0.350276757,0.016514401,43,0.047146723
2014,2014,"[430,440)",0.043285876,0.007788248,44,0.179925844
2014,2014,"[440,450)",0.07605739,0.007939898,45,0.104393504
2014,2014,"[450,460)",0.634165138,0.156532738,46,0.246832771
2014,2014,"[460,470)",0.003484122,0.001400564,47,0.401984736
2014,2014,"[470,480)",0.095585668,0.010424431,48,0.109058512
2014,2014,"[480,490)",0.054596873,0.003887474,49,0.071203233
2014,2014,"[490,500)",0.089028047,0.037931313,50,0.426060263
2014,2014,"[500,510)",0.069854597,0.03417956,51,0.489295789
2014,2014,"[510,520)",0.130647868,0.067857889,52,0.519395302
2014,2014,"[520,530)",0.230589104,0.103296891,53,0.447969524
2014,2014,"[530,540)",0.14345352,0.107281996,54,0.747851958
2014,2014,"[540,550)",0.107930159,0.077844751,55,0.721251152
2014,2014,"[550,560)",0.039456257,0.023682415,56,0.600219502
2014,2014,"[560,570)",0.065822886,0.034745387,57,0.527861794
2014,2014,"[570,580)",0.080756372,0.00596808,58,0.073902276
2014,2014,"[580,590)",0.006819388,0.002634218,59,0.38628368
2014,2014,"[590,600)",0.058947985,0.025239892,60,0.428172266
2014,2014,"[600,610)",0.002786893,0,61,0
2014,2014,"[610,620)",0.325332665,0.077046552,62,0.236823905
2014,2014,"[620,630)",0.179603662,0.062997077,63,0.350756084
2014,2014,"[630,640)",0.060743032,0.007295127,64,0.120098167
2014,2014,"[640,650)",0.098430579,0.047670929,65,0.484310152
2014,2014,"[650,660)",0.108079449,0.071627982,66,0.662734521
2014,2014,"[660,670)",0.653661789,0.190769904,67,0.291848028
2014,2014,"[670,680)",1.359450172,1.071580401,68,0.788245441
2014,2014,"[680,690)",0.006687288,0.001007572,69,0.1506698
2014,2014,"[690,700)",0.427463133,0.024195067,70,0.05660153
2014,2014,"[700,710)",0.019429545,0.001241065,71,0.063875155
2014,2014,"[710,720)",0.366839659,0.017539886,72,0.047813493
2014,2014,"[720,730)",0.050326551,0.003184997,73,0.06328661
2014,2014,"[730,740)",0.105345941,0.014770815,74,0.14021247
2014,2014,"[740,750)",0.153148532,0.020298532,75,0.132541472
2014,2014,"[750,760)",0.111193105,0.018343241,76,0.164967435
2014,2014,"[760,770)",0.210089747,0.024708485,77,0.11760919
2014,2014,"[770,780)",0.167316478,0.00568905,78,0.034001729
2014,2014,"[780,790)",0.029178661,0.002262463,79,0.077538271
2014,2014,"[790,800)",0.142286061,0.103680932,80,0.728679477
2014,2014,"[800,810)",0.014221999,0.005782668,81,0.406600258
2014,2014,"[810,820)",0.343865841,0.026799793,82,0.077936771
2014,2014,"[820,830)",0.32974861,0.101504868,83,0.307825008
2014,2014,"[830,840)",0.219059182,0.00680326,84,0.03105672
2014,2014,"[840,850)",0.141154919,0.039318841,85,0.27855098
2014,2014,"[850,860)",0.16184079,0.008175658,86,0.050516674
2014,2014,"[860,870)",0.302386902,0.038903839,87,0.128655834
2014,2014,"[870,880)",0.549946147,0.137986407,88,0.250908944
2014,2014,"[880,890)",0.145648185,0.031895708,89,0.218991458
2014,2014,"[890,900)",0.769350982,0.156272031,90,0.203121896
2014,2014,"[900,910)",0.786255098,0.547454449,91,0.696280953
2014,2014,"[910,920)",0.248974129,0.155638686,92,0.625119913
2014,2014,"[920,930)",0.744697837,0.215941033,93,0.289971345
2014,2014,"[930,940)",0.560425496,0.29323859,94,0.523242771
2014,2014,"[940,950)",0.057253991,0.013794511,95,0.240935359
2014,2014,"[950,960)",0.356619695,0.054016019,96,0.15146673
2014,2014,"[960,970)",0.671659491,0.335189108,97,0.499046187
2014,2014,"[970,980)",0.348686806,0.064673318,98,0.185476814
2014,2014,"[980,990)",0.445149124,0.189743238,99,0.426246459
2014,2014,"[990,1000)",0.829624248,0.3503175,100,0.42226044
2014,2014,"[1000,1010)",0.024042093,0.002560484,101,0.106500039
2014,2014,"[1010,1020)",0.761112145,0.32917981,102,0.432498433
2014,2014,"[1020,1030)",0.381921593,0.098578524,103,0.258111941
2014,2014,"[1030,1040)",0.084849155,0.022187063,104,0.261488315
2014,2014,"[1040,1050)",0.239252773,0.043787583,105,0.183018079
2014,2014,"[1050,1060)",0.201531438,0.047999643,106,0.238174467
2014,2014,"[1060,1070)",0.458711591,0.201824329,107,0.439980879
2014,2014,"[1070,1080)",0.273122245,0.088982473,108,0.325797237
