DistMark,year,f_year,size,mov_aver,reserve,reserve_name,reserve_without_nj
1160,2006,2006,0,0.095,N,non-PAs,N
1161,2006,2006,0.25,0.095,N,non-PAs,N
1162,2006,2006,0,0.105,N,non-PAs,N
1163,2006,2006,0,0.105,N,non-PAs,N
1164,2006,2006,0,0.105,N,non-PAs,N
1165,2006,2006,0,0.105,N,non-PAs,N
1166,2006,2006,0,0.105,N,non-PAs,N
1167,2006,2006,0,0.105,N,non-PAs,N
1168,2006,2006,0,0.105,N,non-PAs,N
1169,2006,2006,0,0.105,N,non-PAs,N
1170,2006,2006,0,0.105,N,non-PAs,N
1171,2006,2006,0,0.105,N,non-PAs,N
1172,2006,2006,0,0.12,N,non-PAs,N
1173,2006,2006,0,0.125,N,non-PAs,N
1174,2006,2006,0,0.105,N,non-PAs,N
1175,2006,2006,0,0.12,N,non-PAs,N
1176,2006,2006,0,0.075,N,non-PAs,N
1177,2006,2006,0,0.075,N,non-PAs,N
1178,2006,2006,0,0.075,N,non-PAs,N
1179,2006,2006,0,0.075,N,non-PAs,N
1180,2006,2006,0,0.075,N,non-PAs,N
1181,2006,2006,0,0.08,N,non-PAs,N
1182,2006,2006,0,0.09,N,non-PAs,N
1183,2006,2006,0,0.09,N,non-PAs,N
1184,2006,2006,0,0.09,N,non-PAs,N
1185,2006,2006,0,0.09,N,non-PAs,N
1186,2006,2006,0,0.125,N,non-PAs,N
1187,2006,2006,0.5,0.125,N,non-PAs,N
1188,2006,2006,0,0.125,N,non-PAs,N
1189,2006,2006,0,0.125,N,non-PAs,N
1190,2006,2006,0,0.125,N,non-PAs,N
1191,2006,2006,0,0.125,N,non-PAs,N
1192,2006,2006,0,0.135,N,non-PAs,N
1193,2006,2006,0,0.135,N,non-PAs,N
1194,2006,2006,0,0.135,N,non-PAs,N
1195,2006,2006,0,0.15,N,non-PAs,N
1196,2006,2006,0,0.15,N,non-PAs,N
1197,2006,2006,0.75,0.15,N,non-PAs,N
1198,2006,2006,0.75,0.155,N,non-PAs,N
1199,2006,2006,0,0.155,N,non-PAs,N
1200,2006,2006,0.75,0.155,N,non-PAs,N
1201,2006,2006,0,0.155,N,non-PAs,N
1202,2006,2006,0,0.155,N,non-PAs,N
1203,2006,2006,0,0.155,N,non-PAs,N
1204,2006,2006,0,0.165,N,non-PAs,N
1205,2006,2006,0,0.17,N,non-PAs,N
1206,2006,2006,0.25,0.175,N,non-PAs,N
1207,2006,2006,0.75,0.175,N,non-PAs,N
1208,2006,2006,0.5,0.175,N,non-PAs,N
1209,2006,2006,0,0.175,N,non-PAs,N
1210,2006,2006,0,0.175,N,non-PAs,N
1211,2006,2006,2,0.175,N,non-PAs,N
1212,2006,2006,0,0.175,N,non-PAs,N
1213,2006,2006,0,0.175,N,non-PAs,N
1214,2006,2006,0,0.19,N,non-PAs,N
1215,2006,2006,0,0.205,N,non-PAs,N
1216,2006,2006,0,0.205,N,non-PAs,N
1217,2006,2006,0.5,0.225,N,non-PAs,N
1218,2006,2006,0,0.225,N,non-PAs,N
1219,2006,2006,0,0.26,N,non-PAs,N
1220,2006,2006,0.75,0.265,N,non-PAs,N
1221,2006,2006,0,0.265,N,non-PAs,N
1222,2006,2006,0,0.26,N,non-PAs,N
1223,2006,2006,0.25,0.25,N,non-PAs,N
1224,2006,2006,0,0.25,N,non-PAs,N
1225,2006,2006,0,0.245,N,non-PAs,N
1226,2006,2006,0,0.245,N,non-PAs,N
1227,2006,2006,0,0.245,N,non-PAs,N
1228,2006,2006,0,0.245,N,non-PAs,N
1229,2006,2006,0.5,0.25,N,non-PAs,N
1230,2006,2006,0.25,0.25,N,non-PAs,N
1231,2006,2006,0.25,0.245,N,non-PAs,N
1232,2006,2006,0,0.23,N,non-PAs,N
1233,2006,2006,0,0.225,N,non-PAs,N
1234,2006,2006,0,0.225,N,non-PAs,N
1235,2006,2006,0,0.225,N,non-PAs,N
1236,2006,2006,0,0.185,N,non-PAs,N
1237,2006,2006,0.5,0.185,N,non-PAs,N
1238,2006,2006,0,0.185,N,non-PAs,N
1239,2006,2006,0.75,0.185,N,non-PAs,N
1240,2006,2006,0.75,0.185,N,non-PAs,N
1241,2006,2006,0,0.2,N,non-PAs,N
1242,2006,2006,1,0.19,N,non-PAs,N
1243,2006,2006,0,0.19,N,non-PAs,N
1244,2006,2006,1.75,0.19,N,non-PAs,N
1245,2006,2006,0.25,0.185,N,non-PAs,N
1246,2006,2006,0,0.185,N,non-PAs,N
1247,2006,2006,0.5,0.185,N,non-PAs,N
1248,2006,2006,0.25,0.18,N,non-PAs,N
1249,2006,2006,0,0.195,N,non-PAs,N
1250,2006,2006,0.5,0.195,N,non-PAs,N
1251,2006,2006,0,0.205,N,non-PAs,N
1252,2006,2006,0,0.205,N,non-PAs,N
1253,2006,2006,0,0.205,N,non-PAs,N
1254,2006,2006,0.25,0.195,N,non-PAs,N
1255,2006,2006,0,0.19,N,non-PAs,N
1256,2006,2006,0,0.185,N,non-PAs,N
1257,2006,2006,0,0.185,N,non-PAs,N
1258,2006,2006,0.25,0.205,N,non-PAs,N
1259,2006,2006,0,0.21,N,non-PAs,N
1260,2006,2006,0,0.22,N,non-PAs,N
1261,2006,2006,0,0.22,Y,nanjing,N
1262,2006,2006,0,0.21,Y,nanjing,N
1263,2006,2006,0,0.21,Y,nanjing,N
1264,2006,2006,0,0.195,Y,nanjing,N
1265,2006,2006,0,0.18,Y,nanjing,N
1266,2006,2006,0.75,0.215,Y,nanjing,N
1267,2006,2006,0,0.2,Y,nanjing,N
1268,2006,2006,0,0.205,Y,nanjing,N
1269,2006,2006,0,0.17,Y,nanjing,N
1270,2006,2006,0.5,0.195,Y,nanjing,N
1271,2006,2006,0,0.2,Y,nanjing,N
1272,2006,2006,0,0.19,Y,nanjing,N
1273,2006,2006,0,0.185,Y,nanjing,N
1274,2006,2006,0.75,0.19,Y,nanjing,N
1275,2006,2006,0,0.18,Y,nanjing,N
1276,2006,2006,0.5,0.18,Y,nanjing,N
1277,2006,2006,0,0.215,Y,nanjing,N
1278,2006,2006,0,0.215,Y,nanjing,N
1279,2006,2006,0,0.345,Y,nanjing,N
1280,2006,2006,0,0.365,Y,nanjing,N
1281,2006,2006,0,0.375,Y,nanjing,N
1282,2006,2006,0,0.375,Y,nanjing,N
1283,2006,2006,1,0.37,Y,nanjing,N
1284,2006,2006,0.25,0.37,Y,nanjing,N
1285,2006,2006,0.5,0.37,Y,nanjing,N
1286,2006,2006,0,0.37,Y,nanjing,N
1287,2006,2006,0,0.37,Y,nanjing,N
1288,2006,2006,0,0.37,Y,nanjing,N
1289,2006,2006,0,0.37,Y,nanjing,N
1290,2006,2006,0,0.37,Y,nanjing,N
1291,2006,2006,1.75,0.355,Y,nanjing,N
1292,2006,2006,0.25,0.355,Y,nanjing,N
1293,2006,2006,0.25,0.355,Y,nanjing,N
1294,2006,2006,0,0.355,Y,nanjing,N
1295,2006,2006,1.5,0.345,Y,nanjing,N
1296,2006,2006,0.25,0.345,Y,nanjing,N
1297,2006,2006,0,0.345,Y,nanjing,N
1298,2006,2006,0,0.345,Y,nanjing,N
1299,2006,2006,0.25,0.33,Y,nanjing,N
1300,2006,2006,0,0.33,Y,nanjing,N
1301,2006,2006,0,0.32,Y,nanjing,N
1302,2006,2006,1.75,0.325,Y,nanjing,N
1303,2006,2006,0,0.345,Y,nanjing,N
1304,2006,2006,6.75,0.415,Y,nanjing,N
1305,2006,2006,1,0.415,Y,nanjing,N
1306,2006,2006,0.5,0.43,Y,nanjing,N
1307,2006,2006,0,0.44,Y,nanjing,N
1308,2006,2006,0,0.42,Y,nanjing,N
1309,2006,2006,0,0.415,N,non-PAs,N
1310,2006,2006,0,0.405,N,non-PAs,N
1311,2006,2006,0,0.405,N,non-PAs,N
1312,2006,2006,0,0.405,N,non-PAs,N
1313,2006,2006,0,0.405,N,non-PAs,N
1314,2006,2006,0,0.405,N,non-PAs,N
1315,2006,2006,0,0.405,N,non-PAs,N
1316,2006,2006,0,0.37,N,non-PAs,N
1317,2006,2006,0,0.365,N,non-PAs,N
1318,2006,2006,0,0.36,N,non-PAs,N
1319,2006,2006,0,0.36,N,non-PAs,N
1320,2006,2006,0,0.33,N,non-PAs,N
1321,2006,2006,0,0.325,N,non-PAs,N
1322,2006,2006,0,0.325,N,non-PAs,N
1323,2006,2006,0,0.325,N,non-PAs,N
1324,2006,2006,0,0.32,N,non-PAs,N
1325,2006,2006,0,0.32,N,non-PAs,N
1326,2006,2006,0,0.32,N,non-PAs,N
1327,2006,2006,0.25,0.285,N,non-PAs,N
1328,2006,2006,1,0.285,N,non-PAs,N
1329,2006,2006,3.5,0.15,N,non-PAs,N
1330,2006,2006,0,0.13,N,non-PAs,N
1331,2006,2006,0.75,0.12,N,non-PAs,N
1332,2006,2006,0.5,0.12,N,non-PAs,N
1333,2006,2006,0,0.12,N,non-PAs,N
1334,2006,2006,0,0.13,N,non-PAs,N
1335,2006,2006,0,0.13,N,non-PAs,N
1336,2006,2006,0,0.13,N,non-PAs,N
1337,2006,2006,0,0.13,N,non-PAs,N
1338,2006,2006,0,0.13,N,non-PAs,N
1339,2006,2006,0,0.13,N,non-PAs,N
1340,2006,2006,0,0.13,N,non-PAs,N
1341,2006,2006,0,0.14,N,non-PAs,N
1342,2006,2006,0,0.14,N,non-PAs,N
1343,2006,2006,0,0.14,N,non-PAs,N
1344,2006,2006,0,0.14,N,non-PAs,N
1345,2006,2006,0,0.14,N,non-PAs,N
1346,2006,2006,0,0.145,N,non-PAs,N
1347,2006,2006,0,0.15,N,non-PAs,N
1348,2006,2006,0,0.15,N,non-PAs,N
1349,2006,2006,0,0.15,N,non-PAs,N
1350,2006,2006,0,0.15,N,non-PAs,N
1351,2006,2006,0,0.15,N,non-PAs,N
1352,2006,2006,0,0.145,N,non-PAs,N
1353,2006,2006,0,0.17,N,non-PAs,N
1354,2006,2006,0,0.11,N,non-PAs,N
1355,2006,2006,0,0.13,N,non-PAs,N
1356,2006,2006,0,0.115,N,non-PAs,N
1357,2006,2006,0,0.11,N,non-PAs,N
1358,2006,2006,0,0.11,N,non-PAs,N
1359,2006,2006,0.5,0.11,N,non-PAs,N
1360,2006,2006,0,0.125,N,non-PAs,N
1361,2006,2006,0,0.125,N,non-PAs,N
1362,2006,2006,0,0.125,N,non-PAs,N
1363,2006,2006,0,0.125,N,non-PAs,N
1364,2006,2006,0,0.14,N,non-PAs,N
1365,2006,2006,0,0.155,N,non-PAs,N
1366,2006,2006,0.5,0.155,N,non-PAs,N
1367,2006,2006,0,0.16,N,non-PAs,N
1368,2006,2006,0,0.16,N,non-PAs,N
1369,2006,2006,0,0.16,N,non-PAs,N
1370,2006,2006,0,0.16,N,non-PAs,N
1371,2006,2006,0.25,0.165,N,non-PAs,N
1372,2006,2006,0.25,0.18,N,non-PAs,N
1373,2006,2006,0,0.18,N,non-PAs,N
1374,2006,2006,0,0.18,N,non-PAs,N
1375,2006,2006,0,0.18,N,non-PAs,N
1376,2006,2006,0,0.18,N,non-PAs,N
1377,2006,2006,0,0.185,N,non-PAs,N
1378,2006,2006,2.25,0.185,N,non-PAs,N
1379,2006,2006,0.5,0.185,N,non-PAs,N
1380,2006,2006,1,0.185,N,non-PAs,N
1381,2006,2006,0,0.185,Y,zhenjiang,Y
1382,2006,2006,0.25,0.185,Y,zhenjiang,Y
1383,2006,2006,0,0.19,Y,zhenjiang,Y
1384,2006,2006,0,0.18,Y,zhenjiang,Y
1385,2006,2006,0.75,0.19,Y,zhenjiang,Y
1386,2006,2006,0,0.19,Y,zhenjiang,Y
1387,2006,2006,0,0.19,Y,zhenjiang,Y
1388,2006,2006,0,0.19,Y,zhenjiang,Y
1389,2006,2006,0.75,0.19,Y,zhenjiang,Y
1390,2006,2006,0.75,0.19,Y,zhenjiang,Y
1391,2006,2006,0,0.19,Y,zhenjiang,Y
1392,2006,2006,0.25,0.19,Y,zhenjiang,Y
1393,2006,2006,0,0.2,Y,zhenjiang,Y
1394,2006,2006,0,0.2,Y,zhenjiang,Y
1395,2006,2006,0,0.205,Y,zhenjiang,Y
1396,2006,2006,0.25,0.2,Y,zhenjiang,Y
1397,2006,2006,0.75,0.205,Y,zhenjiang,Y
1398,2006,2006,0,0.215,Y,zhenjiang,Y
1399,2006,2006,0,0.215,Y,zhenjiang,Y
1400,2006,2006,0,0.215,Y,zhenjiang,Y
1401,2006,2006,0,0.215,Y,zhenjiang,Y
1402,2006,2006,0.25,0.215,Y,zhenjiang,Y
1403,2006,2006,0,0.17,Y,zhenjiang,Y
1404,2006,2006,0,0.16,Y,zhenjiang,Y
1405,2006,2006,0,0.14,Y,zhenjiang,Y
1406,2006,2006,0,0.14,Y,zhenjiang,Y
1407,2006,2006,0,0.135,Y,zhenjiang,Y
1408,2006,2006,0.25,0.135,Y,zhenjiang,Y
1409,2006,2006,0,0.135,Y,zhenjiang,Y
1410,2006,2006,0.5,0.12,N,non-PAs,N
1411,2006,2006,0,0.12,N,non-PAs,N
1412,2006,2006,0,0.12,N,non-PAs,N
1413,2006,2006,0,0.12,N,non-PAs,N
1414,2006,2006,0,0.105,N,non-PAs,N
1415,2006,2006,0,0.095,N,non-PAs,N
1416,2006,2006,0.5,0.095,N,non-PAs,N
1417,2006,2006,0,0.09,N,non-PAs,N
1418,2006,2006,0.5,0.09,N,non-PAs,N
1419,2006,2006,0,0.09,N,non-PAs,N
1420,2006,2006,0.25,0.095,N,non-PAs,N
1421,2006,2006,0,0.09,N,non-PAs,N
1422,2006,2006,0.5,0.075,N,non-PAs,N
1423,2006,2006,0.5,0.075,N,non-PAs,N
1424,2006,2006,0,0.075,N,non-PAs,N
1425,2006,2006,0,0.075,N,non-PAs,N
1426,2006,2006,0,0.075,N,non-PAs,N
1427,2006,2006,0,0.07,N,non-PAs,N
1428,2006,2006,0,0.07,N,non-PAs,N
1429,2006,2006,0,0.07,N,non-PAs,N
1430,2006,2006,0,0.07,N,non-PAs,N
1431,2006,2006,0,0.07,N,non-PAs,N
1432,2006,2006,0,0.07,N,non-PAs,N
1433,2006,2006,0,0.07,N,non-PAs,N
1434,2006,2006,0,0.08,N,non-PAs,N
1435,2006,2006,0,0.08,N,non-PAs,N
1436,2006,2006,0,0.08,N,non-PAs,N
1437,2006,2006,0,0.08,N,non-PAs,N
1438,2006,2006,0,0.08,N,non-PAs,N
1439,2006,2006,0,0.08,N,non-PAs,N
1440,2006,2006,0.25,0.08,N,non-PAs,N
1441,2006,2006,0,0.07,N,non-PAs,N
1442,2006,2006,0,0.07,N,non-PAs,N
1443,2006,2006,0,0.06,N,non-PAs,N
1444,2006,2006,0,0.06,N,non-PAs,N
1445,2006,2006,0.25,0.055,N,non-PAs,N
1446,2006,2006,0,0.055,N,non-PAs,N
1447,2006,2006,0,0.045,N,non-PAs,N
1448,2006,2006,0,0.035,N,non-PAs,N
1449,2006,2006,0,0.035,N,non-PAs,N
1450,2006,2006,0,0.045,N,non-PAs,N
1451,2006,2006,0,0.045,N,non-PAs,N
1452,2006,2006,0,0.045,N,non-PAs,N
1453,2006,2006,0,0.045,N,non-PAs,N
1454,2006,2006,0,0.045,N,non-PAs,N
1455,2006,2006,0,0.045,N,non-PAs,N
1456,2006,2006,0,0.045,N,non-PAs,N
1457,2006,2006,0,0.05,N,non-PAs,N
1458,2006,2006,0.25,0.065,N,non-PAs,N
1459,2006,2006,0.5,0.09,N,non-PAs,N
1460,2006,2006,0.5,0.09,N,non-PAs,N
1461,2006,2006,0,0.09,N,non-PAs,N
1462,2006,2006,0,0.09,N,non-PAs,N
1463,2006,2006,0,0.09,N,non-PAs,N
1464,2006,2006,0,0.09,N,non-PAs,N
1465,2006,2006,0,0.085,N,non-PAs,N
1466,2006,2006,0,0.085,N,non-PAs,N
1467,2006,2006,0,0.085,N,non-PAs,N
1468,2006,2006,0,0.085,N,non-PAs,N
1469,2006,2006,0,0.09,N,non-PAs,N
1470,2006,2006,0,0.085,N,non-PAs,N
1471,2006,2006,0,0.085,N,non-PAs,N
1472,2006,2006,0,0.085,N,non-PAs,N
1473,2006,2006,0,0.085,N,non-PAs,N
1474,2006,2006,0,0.085,N,non-PAs,N
1475,2006,2006,0.5,0.085,N,non-PAs,N
1476,2006,2006,0,0.085,N,non-PAs,N
1477,2006,2006,0,0.085,N,non-PAs,N
1478,2006,2006,0,0.085,N,non-PAs,N
1479,2006,2006,0,0.095,N,non-PAs,N
1480,2006,2006,0,0.095,N,non-PAs,N
1481,2006,2006,0,0.095,N,non-PAs,N
1482,2006,2006,0.25,0.095,N,non-PAs,N
1483,2006,2006,0.75,0.09,N,non-PAs,N
1484,2006,2006,1.25,0.08,N,non-PAs,N
1485,2006,2006,0,0.07,N,non-PAs,N
1486,2006,2006,0,0.07,N,non-PAs,N
1487,2006,2006,0,0.07,N,non-PAs,N
1488,2006,2006,0,0.07,N,non-PAs,N
1489,2006,2006,0,0.07,N,non-PAs,N
1490,2006,2006,0,0.07,N,non-PAs,N
1491,2006,2006,0,0.07,N,non-PAs,N
1492,2006,2006,0,0.07,N,non-PAs,N
1493,2006,2006,0,0.07,N,non-PAs,N
1494,2006,2006,0.25,0.07,N,non-PAs,N
1495,2006,2006,0,0.07,N,non-PAs,N
1496,2006,2006,0,0.07,N,non-PAs,N
1497,2006,2006,0,0.07,N,non-PAs,N
1498,2006,2006,0,0.07,N,non-PAs,N
1499,2006,2006,0,0.07,N,non-PAs,N
0,2017,2017,0,0.095,N,non-PAs,N
1,2017,2017,2,0.095,N,non-PAs,N
2,2017,2017,0,0.095,N,non-PAs,N
3,2017,2017,2,0.095,N,non-PAs,N
4,2017,2017,0,0.095,N,non-PAs,N
5,2017,2017,0,0.095,N,non-PAs,N
6,2017,2017,0,0.095,N,non-PAs,N
7,2017,2017,0,0.095,N,non-PAs,N
8,2017,2017,0,0.095,N,non-PAs,N
9,2017,2017,0,0.095,N,non-PAs,N
10,2017,2017,0,0.095,N,non-PAs,N
11,2017,2017,0,0.095,N,non-PAs,N
12,2017,2017,0.5,0.095,N,non-PAs,N
13,2017,2017,0,0.095,N,non-PAs,N
14,2017,2017,0.25,0.095,N,non-PAs,N
15,2017,2017,0,0.095,N,non-PAs,N
16,2017,2017,0,0.095,N,non-PAs,N
17,2017,2017,0,0.095,N,non-PAs,N
18,2017,2017,0,0.095,N,non-PAs,N
19,2017,2017,0,0.095,N,non-PAs,N
20,2017,2017,0,0.095,N,non-PAs,N
21,2017,2017,0,0.095,N,non-PAs,N
22,2017,2017,0,0.095,N,non-PAs,N
23,2017,2017,0,0.095,N,non-PAs,N
24,2017,2017,0,0.095,N,non-PAs,N
25,2017,2017,0,0.095,N,non-PAs,N
26,2017,2017,0,0.06,N,non-PAs,N
27,2017,2017,0,0.06,N,non-PAs,N
28,2017,2017,0,0.02,N,non-PAs,N
29,2017,2017,0,0.02,N,non-PAs,N
30,2017,2017,0,0.02,N,non-PAs,N
31,2017,2017,0,0.02,N,non-PAs,N
32,2017,2017,0,0.02,N,non-PAs,N
33,2017,2017,0,0.02,N,non-PAs,N
34,2017,2017,0,0.02,N,non-PAs,N
35,2017,2017,0,0.02,N,non-PAs,N
36,2017,2017,0,0.02,N,non-PAs,N
37,2017,2017,0,0.01,N,non-PAs,N
38,2017,2017,0,0.01,N,non-PAs,N
39,2017,2017,0,0.005,N,non-PAs,N
40,2017,2017,0,0.005,N,non-PAs,N
41,2017,2017,0,0.005,N,non-PAs,N
42,2017,2017,0,0.005,N,non-PAs,N
43,2017,2017,0,0.005,N,non-PAs,N
44,2017,2017,0,0.005,N,non-PAs,N
45,2017,2017,0,0.005,N,non-PAs,N
46,2017,2017,0,0.005,N,non-PAs,N
47,2017,2017,0,0.005,N,non-PAs,N
48,2017,2017,0,0.005,N,non-PAs,N
49,2017,2017,0,0.005,N,non-PAs,N
50,2017,2017,0,0.005,N,non-PAs,N
51,2017,2017,0.25,0.005,N,non-PAs,N
52,2017,2017,0,0.005,N,non-PAs,N
53,2017,2017,0,0.005,N,non-PAs,N
54,2017,2017,0,0.005,N,non-PAs,N
55,2017,2017,0,0.005,N,non-PAs,N
56,2017,2017,0,0.005,N,non-PAs,N
57,2017,2017,0,0.005,N,non-PAs,N
58,2017,2017,0,0.005,N,non-PAs,N
59,2017,2017,0,0.005,N,non-PAs,N
60,2017,2017,0,0.005,N,non-PAs,N
61,2017,2017,0,0.005,N,non-PAs,N
62,2017,2017,0,0.005,N,non-PAs,N
63,2017,2017,0,0.005,N,non-PAs,N
64,2017,2017,0,0.005,N,non-PAs,N
65,2017,2017,0,0.005,N,non-PAs,N
66,2017,2017,0,0.005,N,non-PAs,N
67,2017,2017,0,0.005,N,non-PAs,N
68,2017,2017,0,0.005,N,non-PAs,N
69,2017,2017,0,0.005,N,non-PAs,N
70,2017,2017,0,0.005,N,non-PAs,N
71,2017,2017,0,0.005,N,non-PAs,N
72,2017,2017,0,0.005,N,non-PAs,N
73,2017,2017,0,0.005,N,non-PAs,N
74,2017,2017,0,0.005,N,non-PAs,N
75,2017,2017,0,0.005,N,non-PAs,N
76,2017,2017,0,0,N,non-PAs,N
77,2017,2017,0,0,N,non-PAs,N
78,2017,2017,0,0,N,non-PAs,N
79,2017,2017,0,0,N,non-PAs,N
80,2017,2017,0,0,N,non-PAs,N
81,2017,2017,0,0,N,non-PAs,N
82,2017,2017,0,0,N,non-PAs,N
83,2017,2017,0,0,N,non-PAs,N
84,2017,2017,0,0,N,non-PAs,N
85,2017,2017,0,0,N,non-PAs,N
86,2017,2017,0,0,N,non-PAs,N
87,2017,2017,0,0,N,non-PAs,N
88,2017,2017,0,0,N,non-PAs,N
89,2017,2017,0,0,N,non-PAs,N
90,2017,2017,0,0,N,non-PAs,N
91,2017,2017,0,0,N,non-PAs,N
92,2017,2017,0,0,N,non-PAs,N
93,2017,2017,0,0,N,non-PAs,N
94,2017,2017,0,0,N,non-PAs,N
95,2017,2017,0,0,N,non-PAs,N
96,2017,2017,0,0,N,non-PAs,N
97,2017,2017,0,0,N,non-PAs,N
98,2017,2017,0,0,N,non-PAs,N
99,2017,2017,0,0,N,non-PAs,N
100,2017,2017,0,0,N,non-PAs,N
101,2017,2017,0,0,N,non-PAs,N
102,2017,2017,0,0,N,non-PAs,N
103,2017,2017,0,0,N,non-PAs,N
104,2017,2017,0,0,N,non-PAs,N
105,2017,2017,0,0,N,non-PAs,N
106,2017,2017,0,0,N,non-PAs,N
107,2017,2017,0,0,N,non-PAs,N
108,2017,2017,0,0,N,non-PAs,N
109,2017,2017,0,0,N,non-PAs,N
110,2017,2017,0,0,N,non-PAs,N
111,2017,2017,0,0,N,non-PAs,N
112,2017,2017,0,0,N,non-PAs,N
113,2017,2017,0,0,N,non-PAs,N
114,2017,2017,0,0,N,non-PAs,N
115,2017,2017,0,0,N,non-PAs,N
116,2017,2017,0,0,N,non-PAs,N
117,2017,2017,0,0,N,non-PAs,N
118,2017,2017,0,0,N,non-PAs,N
119,2017,2017,0,0,N,non-PAs,N
120,2017,2017,0,0,N,non-PAs,N
121,2017,2017,0,0,N,non-PAs,N
122,2017,2017,0,0,N,non-PAs,N
123,2017,2017,0,0,N,non-PAs,N
124,2017,2017,0,0,N,non-PAs,N
125,2017,2017,0,0,N,non-PAs,N
126,2017,2017,0,0,N,non-PAs,N
127,2017,2017,0,0,N,non-PAs,N
128,2017,2017,0,0,N,non-PAs,N
129,2017,2017,0,0,N,non-PAs,N
130,2017,2017,0,0,N,non-PAs,N
131,2017,2017,0,0,N,non-PAs,N
132,2017,2017,0,0,N,non-PAs,N
133,2017,2017,0,0,N,non-PAs,N
134,2017,2017,0,0,N,non-PAs,N
135,2017,2017,0,0,N,non-PAs,N
136,2017,2017,0,0,N,non-PAs,N
137,2017,2017,0,0,N,non-PAs,N
138,2017,2017,0,0,N,non-PAs,N
139,2017,2017,0,0,N,non-PAs,N
140,2017,2017,0,0,N,non-PAs,N
141,2017,2017,0,0.01,N,non-PAs,N
142,2017,2017,0,0.01,N,non-PAs,N
143,2017,2017,0,0.01,N,non-PAs,N
144,2017,2017,0,0.01,N,non-PAs,N
145,2017,2017,0,0.01,N,non-PAs,N
146,2017,2017,0,0.01,N,non-PAs,N
147,2017,2017,0,0.01,N,non-PAs,N
148,2017,2017,0,0.01,N,non-PAs,N
149,2017,2017,0,0.01,N,non-PAs,N
150,2017,2017,0,0.01,N,non-PAs,N
151,2017,2017,0,0.01,N,non-PAs,N
152,2017,2017,0,0.01,N,non-PAs,N
153,2017,2017,0,0.01,N,non-PAs,N
154,2017,2017,0,0.01,N,non-PAs,N
155,2017,2017,0,0.01,N,non-PAs,N
156,2017,2017,0,0.01,N,non-PAs,N
157,2017,2017,0,0.01,N,non-PAs,N
158,2017,2017,0,0.01,N,non-PAs,N
159,2017,2017,0,0.01,N,non-PAs,N
160,2017,2017,0,0.01,N,non-PAs,N
161,2017,2017,0,0.01,N,non-PAs,N
162,2017,2017,0,0.01,N,non-PAs,N
163,2017,2017,0,0.01,N,non-PAs,N
164,2017,2017,0,0.01,N,non-PAs,N
165,2017,2017,0,0.01,N,non-PAs,N
166,2017,2017,0.5,0.01,N,non-PAs,N
167,2017,2017,0,0.01,N,non-PAs,N
168,2017,2017,0,0.01,N,non-PAs,N
169,2017,2017,0,0.01,N,non-PAs,N
170,2017,2017,0,0.01,N,non-PAs,N
171,2017,2017,0,0.01,N,non-PAs,N
172,2017,2017,0,0.01,N,non-PAs,N
173,2017,2017,0,0.01,N,non-PAs,N
174,2017,2017,0,0.01,N,non-PAs,N
175,2017,2017,0,0.01,N,non-PAs,N
176,2017,2017,0,0.01,N,non-PAs,N
177,2017,2017,0,0.01,N,non-PAs,N
178,2017,2017,0,0.01,N,non-PAs,N
179,2017,2017,0,0.01,N,non-PAs,N
180,2017,2017,0,0.01,N,non-PAs,N
181,2017,2017,0,0.03,N,non-PAs,N
182,2017,2017,0,0.03,N,non-PAs,N
183,2017,2017,0,0.045,N,non-PAs,N
184,2017,2017,0,0.045,N,non-PAs,N
185,2017,2017,0,0.045,N,non-PAs,N
186,2017,2017,0,0.045,N,non-PAs,N
187,2017,2017,0,0.045,N,non-PAs,N
188,2017,2017,0,0.045,N,non-PAs,N
189,2017,2017,0,0.045,N,non-PAs,N
190,2017,2017,0,0.045,N,non-PAs,N
191,2017,2017,0,0.035,N,non-PAs,N
192,2017,2017,0,0.035,N,non-PAs,N
193,2017,2017,0,0.035,N,non-PAs,N
194,2017,2017,0,0.035,N,non-PAs,N
195,2017,2017,0,0.035,N,non-PAs,N
196,2017,2017,0,0.035,N,non-PAs,N
197,2017,2017,0,0.035,N,non-PAs,N
198,2017,2017,0,0.035,N,non-PAs,N
199,2017,2017,0,0.035,N,non-PAs,N
200,2017,2017,0,0.035,N,non-PAs,N
201,2017,2017,0,0.035,N,non-PAs,N
202,2017,2017,0,0.035,N,non-PAs,N
203,2017,2017,0,0.035,N,non-PAs,N
204,2017,2017,0,0.035,N,non-PAs,N
205,2017,2017,0,0.035,N,non-PAs,N
206,2017,2017,1,0.035,N,non-PAs,N
207,2017,2017,0,0.035,N,non-PAs,N
208,2017,2017,0.75,0.035,N,non-PAs,N
209,2017,2017,0,0.035,Y,shishou,Y
210,2017,2017,0,0.035,Y,shishou,Y
211,2017,2017,0,0.035,Y,shishou,Y
212,2017,2017,0,0.035,Y,shishou,Y
213,2017,2017,0,0.035,Y,shishou,Y
214,2017,2017,0,0.035,Y,shishou,Y
215,2017,2017,0,0.035,Y,shishou,Y
216,2017,2017,0,0.035,Y,shishou,Y
217,2017,2017,0,0.035,Y,shishou,Y
218,2017,2017,0,0.035,Y,shishou,Y
219,2017,2017,0,0.035,Y,shishou,Y
220,2017,2017,0,0.035,Y,shishou,Y
221,2017,2017,0,0.035,Y,shishou,Y
